 ,asrama,baik,air,kotor,fasilitas,rusak,dispenser,tingkat,minum,suplai,rutin,hari,tolong,bersih
Tanggapan 1,0.864902964637,1.60943791243,0.510825623766,1.60943791243,0.510825623766,1.60943791243,1.60943791243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,1,1
Tanggapan 2,0.0,0.0,0.0,0.0,0.510825623766,0.0,0.0,1.60943791243,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1
Tanggapan 3,0.510825623766,0.0,0.864902964637,0.0,0.0,0.0,0.0,0.0,2.72501526372,2.72501526372,1.60943791243,1.60943791243,0.0,0.0,-1,1,1,1,1
Tanggapan 4,0.0,0.0,0.510825623766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60943791243,1.60943791243,-1,1,1,1,1
Tanggapan 5,0.864902964637,0.0,0.0,0.0,0.510825623766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,1,1
